,est_diameter_min,relative_velocity,absolute_magnitude,hazardous
5043,0.0483676488,83073.9418388255,23.7,0
5044,0.1677084622,50658.4363336574,21.0,1
5045,0.096506147,46674.5801572418,22.2,0
5046,0.160160338,35606.425017073,21.1,1
5047,0.3569069267,51321.4300627722,19.36,0
5048,0.1608996045,33059.5385202583,21.09,0
5049,0.0088014652,22261.4617645899,27.4,0
5050,0.02658,43247.7440461728,25.0,0
5051,0.0060891262,21819.4572679516,28.2,0
5052,0.0058150704,23979.6246260581,28.3,0
5053,0.1608996045,33059.5382653106,21.09,0
5054,0.3824326621,48238.3851071573,19.21,0
5055,0.2914439045,66500.0545394408,19.8,0
5056,0.2658,49653.717662943,20.0,0
5057,0.0231502122,70467.9019937615,25.3,0
5058,0.058150704,57327.3276136506,23.3,0
5059,0.096506147,21583.9064800222,22.2,0
5060,0.1010543415,54751.4330132952,22.1,0
5061,0.1460679643,36930.7328110578,21.3,0
5062,0.0699125232,31694.5942551615,22.9,0
5063,0.1214940408,71640.8568727844,21.7,0
5064,0.1332155667,53566.1154052805,21.5,1
5065,0.1467421834,76512.9911871182,21.29,0
5066,0.0088014652,61671.236401966,27.4,0
5067,0.3195618867,107732.8216500811,19.6,0
5068,0.1332155667,45848.2581974621,21.5,1
5069,0.229379698,71378.6259003685,20.32,0
5070,0.2424124811,8575.1118011067,20.2,0
5071,0.0555334912,95140.0513803406,23.4,0
5072,0.0116025908,49107.1376456672,26.8,0
5073,0.2111324448,37028.8674780401,20.5,0
5074,0.0152951935,58036.3498288199,26.2,0
5075,0.0840533402,35902.35292585,22.5,0
5076,0.0291443905,62579.1677340424,24.8,0
5077,0.0921626549,42120.913874553,22.3,0
5078,0.0921626549,27928.2365182756,22.3,0
5079,0.0337718597,44687.851941281,24.48,0
5080,0.0667659413,26495.8663211991,23.0,0
5081,0.1925550782,74663.272472953,20.7,0
5082,0.1010543415,70584.7604179633,22.1,0
5083,0.2914439045,126411.124365819,19.8,0
5084,0.1108038821,18127.5971923179,21.9,0
5085,0.0146067964,61833.5852857675,26.3,0
5086,0.1838886721,89141.7816709679,20.8,0
5087,0.5950520786,13649.8512191229,18.25,0
5088,0.4619074603,55494.2641495079,18.8,0
5089,0.1661709017,8005.0422943585,21.02,0
5090,0.1838886721,55977.1873423009,20.8,0
5091,0.2315021222,32138.4386396065,20.3,0
5092,0.04411182,27091.8742868149,23.9,0
5093,0.5158874663,59343.6267204912,18.56,0
5094,0.0802703167,39310.8964647523,22.6,0
5095,0.0101054342,19371.080026188,27.1,0
5096,0.058150704,37043.5334290841,23.3,0
5097,0.0291443905,55863.7034598709,24.8,0
5098,0.3552670883,43617.0302043664,19.37,0
5099,0.2996090839,74260.5171033517,19.74,1
5100,0.0884209093,79291.7861484388,22.39,0
5101,0.0201629919,64424.5132045043,25.6,0
5102,0.0110803882,53684.9991382666,26.9,0
5103,0.3051792326,55611.409766926,19.7,1
5104,0.1797028549,62038.2586803401,20.85,0
5105,4.1740243339,71693.524189444,14.02,0
5106,0.1756123185,57066.6023420782,20.9,0
5107,0.1572370824,40317.2833614484,21.14,1
5108,0.6991252322,64138.5571127346,17.9,0
5109,0.2573682542,53462.2683027334,20.07,1
5110,0.1838886721,45019.72888335,20.8,0
5111,0.6230960191,64138.5569350375,18.15,0
5112,0.5656593584,116438.3058005795,18.36,1
5113,0.2914439045,10032.1616170798,19.8,0
5114,0.063760979,106446.0945762655,23.1,0
5115,0.2016299194,86310.6046876044,20.6,0
5116,0.0110803882,87367.3844257379,26.9,0
5117,0.0092162655,53440.7195841995,27.3,0
5118,0.1394938229,64655.8175109856,21.4,0
5119,0.0319561887,37783.9977137654,24.6,0
5120,0.1160259082,48839.5554273007,21.8,1
5121,0.0243531406,46454.7625108261,25.19,0
5122,0.7154099509,73602.4438518653,17.85,0
5123,0.063760979,49190.2979562778,23.1,0
5124,0.0643509521,20776.7490218999,23.08,0
5125,0.0840533402,30468.5916829019,22.5,0
5126,0.1677084622,55973.2179410406,21.0,0
5127,0.0188171989,50957.9351625622,25.75,0
5128,0.0361871997,15285.830876285,24.33,0
5129,0.0211132445,30294.4595597958,25.5,0
5130,0.1332155667,40145.3750640269,21.5,0
5131,0.2210828104,45931.2782752786,20.4,0
5132,0.0053034072,73495.9935524444,28.5,0
5133,0.008405334,20534.7805930085,27.5,0
5134,0.0555334912,73216.9063759903,23.4,0
5135,0.0175612318,31288.97752999,25.9,0
5136,0.0417402433,36164.2623227165,24.02,0
5137,0.0091739206,25865.3261857883,27.31,0
5138,0.1608996045,26824.6709686152,21.09,0
5139,0.1925550782,67320.9974697142,20.7,1
5140,0.3195618867,41632.0502695585,19.6,0
5141,0.063760979,51554.742179522,23.1,0
5142,0.0483676488,36760.4024539482,23.7,0
5143,0.0777239702,29757.9317289715,22.67,0
5144,0.0082900085,65724.3071530902,27.53,0
5145,0.040230458,72252.8773211124,24.1,0
5146,0.2538370294,4871.8479862216,20.1,0
5147,0.0201629919,66776.0090510783,25.6,0
5148,0.0319561887,39524.4870785917,24.6,0
5149,0.04411182,43164.6829655249,23.9,0
5150,0.0319561887,50615.6610998264,24.6,0
5151,0.2538370294,116369.7212547925,20.1,0
5152,0.0175612318,48947.6478706423,25.9,0
5153,0.1536579294,88727.9103927968,21.19,1
5154,0.0530340723,15968.0203669763,23.5,0
5155,0.046190746,63958.6029143048,23.8,0
5156,0.0366906138,52819.6649841382,24.3,0
5157,0.0080270317,66395.505423631,27.6,0
5158,0.2424124811,57163.6669915343,20.2,0
5159,0.0880146521,35432.4646824739,22.4,0
5160,0.0366906138,45428.1956488642,24.3,0
5161,0.208235599,84154.0424890702,20.53,0
5162,0.0183888672,74645.0361239684,25.8,0
5163,0.058150704,73090.2680604886,23.3,0
5164,0.0384197891,43010.6512315252,24.2,0
5165,0.0031956189,18876.5087707528,29.6,0
5166,0.9089813582,77669.6058173599,17.33,1
5167,0.4174024334,62372.6427737239,19.02,0
5168,0.0350392641,61335.4556398399,24.4,0
5169,0.0766575574,40215.568244161,22.7,0
5170,0.0366906138,32869.055199134,24.3,0
5171,0.0483676488,38025.2702451071,23.7,0
5172,0.0069912523,52012.9216032538,27.9,0
5173,0.063760979,93659.911580529,23.1,0
5174,0.0101054342,23654.2854885543,27.1,0
5175,0.0880146521,70610.2468685892,22.4,0
5176,0.1925550782,26189.8314849949,20.7,1
5177,0.4619074603,56616.9848639352,18.8,1
5178,0.1646474378,13693.972777794,21.04,0
5179,0.0201629919,46586.2657921906,25.6,0
5180,0.0840533402,17211.6997694567,22.5,0
5181,0.2111324448,62360.561734052,20.5,0
5182,0.058150704,19231.1073295325,23.3,0
5183,0.219055911,64429.2156103398,20.42,0
5184,1.8904055193,129888.648028003,15.74,0
5185,0.2435314063,30679.6829903864,20.19,0
5186,0.0116025908,39418.1495405946,26.8,0
5187,0.0139493823,24741.6660523004,26.4,0
5188,0.0211132445,49240.1811087468,25.5,0
5189,0.061738344,49828.7075619398,23.17,0
5190,0.3346223745,68289.6761695562,19.5,0
5191,0.0286124454,16423.5675565747,24.84,0
5192,0.1170994827,58978.6270279034,21.78,1
5193,0.1838886721,19772.0099024588,20.8,0
5194,0.0291443905,94385.6148180827,24.8,0
5195,0.0840533402,65256.0606267124,22.5,0
5196,0.0384197891,68517.6625996441,24.2,0
5197,0.1272198785,48025.6731621353,21.6,0
5198,0.0384197891,15664.3448897697,24.2,0
5199,0.0110803882,49783.3613588905,26.9,0
5200,0.2914439045,20531.8300841665,19.8,0
5201,0.4411182,104736.9769779031,18.9,0
5202,0.0160160338,93146.6178897602,26.1,0
5203,0.0192555078,50970.4823701307,25.7,0
5204,0.0167708462,35847.3411316746,26.0,0
5205,0.0784431412,64959.8507232944,22.65,0
5206,0.4576726672,56193.1525817467,18.82,0
5207,0.1970402621,43787.0507002682,20.65,0
5208,0.4411182,99522.7643031851,18.9,0
5209,0.0175612318,20333.0131725761,25.9,0
5210,0.063760979,70979.804382807,23.1,0
5211,0.0305179233,86611.8021143936,24.7,0
5212,0.1272198785,12013.3924407526,21.6,0
5213,0.1838886721,61583.8515098742,20.8,0
5214,0.040230458,57134.5064790736,24.1,0
5215,0.0667659413,77308.4721990931,23.0,0
5216,0.0555334912,26600.198527435,23.4,0
5217,0.0766575574,34236.4805368074,22.7,0
5218,0.0291443905,58235.4694388336,24.8,0
5219,0.0802703167,25047.7620118258,22.6,0
5220,0.2469192656,41518.8511821824,20.16,0
5221,0.21505769,33073.0416674081,20.46,1
5222,0.0081386988,33073.0416674081,27.57,0
5223,0.0098754064,34940.4460602946,27.15,0
5224,1.6848256925,84221.3276929523,15.99,0
5225,0.77366861,96248.3282332276,17.68,0
5226,0.1332155667,59354.8603309984,21.5,0
5227,0.1925550782,32681.7370803404,20.7,0
5228,0.063760979,36762.1400862504,23.1,0
5229,0.0732073989,70426.0707877692,22.8,0
5230,0.004411182,13120.4516331972,28.9,0
5231,0.1838886721,19341.4937979862,20.8,0
5232,0.1010543415,37268.4900918528,22.1,0
5233,0.2111324448,19281.8833890236,20.5,0
5234,0.4212646106,53773.5788910958,19.0,1
5235,0.0167708462,54016.4210293292,26.0,0
5236,0.1010543415,70306.2922458384,22.1,0
5237,0.046190746,35290.827843784,23.8,0
5238,0.0020162992,60411.9217144504,26.8,0
5239,0.0116025908,31387.9159954378,26.8,0
5240,0.007772397,52319.7440835059,27.67,0
5241,0.4212646106,70124.2196522026,19.0,0
5242,0.4023045798,63480.5579901402,19.1,0
5243,0.3051792326,63480.5579901402,19.7,1
5244,0.0092162655,47028.333947216,27.3,0
5245,0.0096506147,71984.259780129,27.2,0
5246,0.096506147,48173.5058213102,22.2,0
5247,0.0133215567,80000.9840093551,26.5,0
5248,0.0066765941,40962.1283893631,28.0,0
5249,0.5477154309,77053.980406154,18.43,0
5250,0.0880146521,41191.8472576426,22.4,0
5251,0.6464798256,45075.9096628636,18.07,0
5252,0.0278326768,48578.2935015845,24.9,0
5253,0.0732073989,45032.2288507238,22.8,0
5254,0.0366906138,72542.6856989536,24.3,0
5255,0.0350392641,57225.1035329816,24.4,0
5256,0.7701139256,76817.5118555022,17.69,1
5257,0.3346223745,1045.7849247793,19.5,0
5258,0.0139493823,27534.1758442375,26.4,0
5259,0.0506471459,14803.3907937445,23.6,0
5260,0.1272198785,43452.0500654027,21.6,0
5261,0.0160160338,81190.4198562929,26.1,0
5262,0.040230458,11935.9236144387,24.1,0
5263,0.022108281,28082.9247578165,25.4,0
5264,0.0172010507,27825.4546543959,25.945,0
5265,0.1301832102,21030.9230552053,21.55,0
5266,0.3195618867,32771.1054203278,19.6,0
5267,0.6089126221,95375.3658008825,18.2,0
5268,0.0201629919,26020.600288557,25.6,0
5269,0.2210828104,118988.9672739991,20.4,1
5270,0.0063760979,65896.6485138473,28.1,0
5271,0.058150704,28169.5172766628,23.3,0
5272,0.0133215567,45086.498560516,26.5,0
5273,0.058150704,52502.9628741296,23.3,0
5274,0.0146067964,28252.9967476528,26.3,0
5275,0.096506147,36446.0073549599,22.2,0
5276,0.0150853356,57126.5902630339,26.23,0
5277,0.0608912622,69333.697616143,23.2,0
5278,0.0061454682,30781.4539160984,28.18,0
5279,0.102933082,79560.3426399155,22.06,0
5280,0.2796114661,32771.1052932581,19.89,0
5281,0.1677084622,47673.450352634,21.0,1
5282,0.063760979,63726.1220819196,23.1,0
5283,0.1460679643,94473.9737554486,21.3,0
5284,0.0066765941,39356.553359304,28.0,0
5285,0.0139493823,48823.6745999077,26.4,0
5286,0.0183888672,13574.0230959355,25.8,0
5287,0.0101054342,35783.7126681723,27.1,0
5288,0.0127219879,47230.2540993031,26.6,0
5289,0.0076657557,15556.6546297245,27.7,0
5290,0.0060333008,42897.1258193666,28.22,0
5291,0.0667659413,12723.3737040891,23.0,0
5292,0.0350392641,17102.8105649694,24.4,0
5293,0.1272198785,33869.0672024144,21.6,1
5294,0.0880146521,106531.9935112418,22.4,0
5295,0.0667659413,47260.6563878809,23.0,0
5296,0.1925550782,39325.783623026,20.7,0
5297,0.0066765941,37490.9185392548,28.0,0
5298,0.0116025908,63755.3939835096,26.8,0
5299,0.0366906138,8144.6950406359,24.3,0
5300,0.0530340723,91484.0714821277,23.5,0
5301,0.0334622374,57053.0795754002,24.5,0
5302,0.0766575574,16992.7786504568,22.7,0
5303,0.9474471126,74082.6415445915,17.24,0
5304,0.193443872,53372.5466248184,20.69,0
5305,0.1058168859,43835.4308775388,22.0,0
5306,0.022108281,49085.8384515512,25.4,0
5307,0.527904029,93381.6429527688,18.51,0
5308,0.3949616937,80535.0385372061,19.14,1
5309,0.0231502122,19685.0263666408,25.3,0
5310,0.0334622374,33704.0579177933,24.5,0
5311,0.0802703167,10825.789182982,22.6,0
5312,0.0366906138,20248.0219565949,24.3,0
5313,0.1838886721,98060.8337049269,20.8,0
5314,0.04411182,59438.7418715046,23.9,0
5315,0.0192555078,30097.2421582446,25.7,0
5316,0.0101054342,36552.8982085114,27.1,0
5317,0.1133848361,15270.5291897615,21.85,0
5318,0.2658,44273.3131302271,20.0,1
5319,0.0560473362,29568.1162927697,23.38,0
5320,0.058150704,50353.5642688357,23.3,0
5321,0.1970402621,60291.0438144304,20.65,0
5322,0.0231502122,34484.0396371732,25.3,0
5323,0.0291443905,73194.8799578663,24.8,0
5324,0.0096506147,65519.1082354072,27.2,0
5325,0.2111324448,22485.3934262898,20.5,0
5326,0.5815070396,35665.3785503376,18.3,0
5327,0.1460679643,21483.4756188391,21.3,0
5328,0.2538370294,90954.6265417662,20.1,1
5329,0.096506147,94931.0094662392,22.2,0
5330,0.0146067964,96149.1159589151,26.3,0
5331,0.0305179233,45425.5833340382,24.7,0
5332,0.1529519353,66730.5717614417,21.2,1
5333,0.0366906138,30355.6249724727,24.3,0
5334,0.0921626549,36842.0809694198,22.3,0
5335,0.0334622374,54158.2022146504,24.5,0
5336,0.0253837029,33616.4648314884,25.1,0
5337,0.0305179233,9993.6897917358,24.7,0
5338,0.1756123185,33467.7109446943,20.9,1
5339,0.0054771543,16296.7236637024,28.43,0
5340,0.0231502122,63129.4315820564,25.3,0
5341,0.0076657557,56231.8395678605,27.7,0
5342,0.5815070396,71950.322593012,18.3,0
5343,0.3602093458,60196.4793973159,19.34,1
5344,0.1608996045,53034.3027230069,21.09,1
5345,0.0555334912,45979.9730404895,23.4,0
5346,0.0766575574,51555.7667381587,22.7,0
5347,0.0732073989,46239.668202762,22.8,0
5348,0.0305179233,40391.8376555034,24.7,0
5349,0.0766575574,87036.4502803271,22.7,0
5350,0.0127219879,39740.3726074913,26.6,0
5351,0.0053034072,26234.4730377376,28.5,0
5352,0.0421264611,31010.1766424247,24.0,0
5353,0.2597496533,58074.0739063189,20.05,0
5354,0.1272198785,27124.7366435023,21.6,1
5355,0.4411182,91439.3704562179,18.9,0
5356,0.0127219879,26840.093741092,26.6,0
5357,0.1756123185,28337.8779427232,20.9,1
5358,0.1108038821,28646.3709635748,21.9,0
5359,0.046190746,53615.8956247585,23.8,0
5360,0.0305179233,28746.0143878157,24.7,0
5361,0.2315021222,54704.3104698959,20.3,1
5362,0.0035039264,83026.0116360875,29.4,0
5363,0.0347180222,31242.6359235698,24.42,0
5364,0.6895328745,69813.962157694,17.93,0
5365,1.5224918504,96357.9474191617,16.21,1
5366,0.4411182,44341.0150765691,18.9,0
5367,0.4411182,69706.0979997361,18.9,0
5368,0.0253837029,21369.3553590325,25.1,0
5369,0.1053307015,72057.0187902092,22.01,0
5370,0.0048367649,74062.401853279,28.7,0
5371,0.1160259082,35401.2721531328,21.8,0
5372,0.022108281,35120.4696574083,25.4,0
5373,0.2315021222,67725.4852067105,20.3,1
5374,0.0667659413,35107.3432562129,23.0,0
5375,0.0361871997,57490.6064997773,24.33,0
5376,0.3841978911,43651.6787552465,19.2,0
5377,0.0116025908,31926.6279002383,26.8,0
5378,0.058150704,27537.7553709517,23.3,0
5379,0.0506471459,57573.960118906,23.6,0
5380,0.0231502122,53457.1979438178,25.3,0
5381,0.0092162655,45639.2220340554,27.3,0
5382,0.0732073989,45850.0331357921,22.8,0
5383,1.4208720673,48518.8317401594,16.36,0
5384,0.135692229,56545.0822329437,21.46,1
5385,0.160160338,20089.6712435306,21.1,0
5386,0.0506471459,39606.4894587469,23.6,0
5387,0.0035039264,27229.4647351587,29.4,0
5388,0.0253837029,12821.8837524693,25.1,0
5389,0.096506147,57841.0316495759,22.2,0
5390,0.2053784995,67009.2986152879,20.56,0
5391,0.0527904029,33494.3528135788,23.51,0
5392,0.01034082,38683.622209145,27.05,0
5393,0.2315021222,68191.2596601227,20.3,0
5394,0.0631764148,55258.1506450087,23.12,0
5395,0.0211132445,34371.2967320961,25.5,0
5396,0.0192555078,24295.9988422927,25.7,0
5397,0.0183888672,78958.3514919736,25.8,0
5398,0.008405334,103106.0590459661,27.5,0
5399,0.0080270317,90542.1435913537,27.6,0
5400,0.3841978911,57837.268621418,19.2,0
5401,0.2231284644,61472.4170812646,20.38,0
5402,0.0201629919,32400.9861144464,25.6,0
5403,0.058150704,86496.2065691561,23.3,0
5404,1.038855101,57434.7942219308,17.04,1
5405,0.2783267681,39324.5589749116,19.9,0
5406,0.0167708462,43112.5687459537,26.0,0
5407,0.0483676488,25134.2197873157,23.7,0
5408,0.040230458,21537.7115775462,24.1,0
5409,0.3377185972,20708.9821977231,19.48,0
5410,0.0069912523,66813.756026756,27.9,0
5411,0.0732073989,70448.1776202917,22.8,0
5412,0.1058168859,60277.8257970289,22.0,0
5413,0.0070235225,23646.2091834591,27.89,0
5414,0.4814541966,42109.5189457246,18.71,1
5415,0.0555334912,89362.308222139,23.4,0
5416,0.3195618867,75602.2954207352,19.6,0
5417,0.0080270317,85696.7089095734,27.6,0
5418,0.0421264611,40023.8413793255,24.0,0
5419,0.0146067964,49665.5959645379,26.3,0
5420,0.1677084622,76829.2537785052,21.0,0
5421,0.0160160338,49502.4542399851,26.1,0
5422,0.1460679643,38900.107709753,21.3,1
5423,0.0133215567,29235.5179427905,26.5,0
5424,0.160160338,15792.8916442896,21.1,0
5425,0.0278326768,40790.4311541794,24.9,0
5426,0.1756123185,48541.1315833418,20.9,0
5427,0.0555334912,27295.4372854031,23.4,0
5428,0.0201629919,25410.1362860289,25.6,0
5429,0.1925550782,127727.8712019022,20.7,1
5430,0.0840533402,30436.4505133112,22.5,0
5431,0.0110803882,41154.375231472,26.9,0
5432,0.0350392641,46981.5513112022,24.4,0
5433,0.0231502122,31974.5965506999,25.3,0
5434,0.0201629919,37580.0181539054,25.6,0
5435,0.0042126461,67939.1938158883,29.0,0
5436,0.0699125232,60089.5413927889,22.9,0
5437,0.1272198785,78303.7057011599,21.6,1
5438,0.077366861,54186.5718473141,22.68,0
5439,0.0494942761,55210.6901480065,23.65,0
5440,0.8176265334,68778.5594223827,17.56,1
5441,0.1899131235,97968.8980071709,20.73,1
5442,0.5303407233,31178.7996122786,18.5,0
5443,0.0366906138,25044.7666891379,24.3,0
5444,0.0167708462,30614.5074127857,26.0,0
5445,0.0291443905,20444.9445186823,24.8,0
5446,0.2914439045,106059.9948028182,19.8,0
5447,0.160160338,74347.4252015636,21.1,1
5448,0.0396784754,76922.8660031202,24.13,0
5449,0.0634680239,61436.0420703544,23.11,0
5450,0.004814542,66052.2402824105,28.71,0
5451,0.2809020939,116607.8175837167,19.88,0
5452,0.1460679643,68134.9947206598,21.3,0
5453,0.1289896833,69471.3913353731,21.57,0
5454,0.0880146521,47552.6263038696,22.4,0
5455,0.1529519353,84501.278738919,21.2,0
5456,0.0699125232,29864.6985802051,22.9,0
5457,0.1838886721,60503.8224725482,20.8,0
5458,0.0766575574,67672.4957402738,22.7,0
5459,0.185590173,63689.8704798427,20.78,1
5460,0.0046833323,78145.1898121217,28.77,0
5461,0.1160259082,47282.9477114675,21.8,0
5462,0.0802703167,34050.0764444573,22.6,0
5463,0.1332155667,127659.6758524709,21.5,0
5464,0.3195618867,87517.406085485,19.6,0
5465,0.2424124811,65977.4945011572,20.2,1
5466,0.0069591304,71511.3037233436,27.91,0
5467,0.004814542,22368.2505452415,28.71,0
5468,0.1594244681,66417.5139840292,21.11,0
5469,0.1058168859,84085.0568406014,22.0,0
5470,0.0608912622,34703.192169211,23.2,0
5471,0.1160259082,91396.6538021946,21.8,0
5472,0.1529519353,18493.8569472019,21.2,0
5473,0.011982708,24281.2659127648,26.73,0
5474,0.0315177333,32539.4679918219,24.63,0
5475,0.3300311834,17193.4056661389,19.53,0
5476,0.4881518917,50116.5528521159,18.68,0
5477,0.0366906138,36186.3661022406,24.3,0
5478,0.0506471459,64725.5846853169,23.6,0
5479,0.0530340723,9765.741206184,23.5,0
5480,0.0319561887,26629.0794577457,24.6,0
5481,0.0160160338,22258.9193223723,26.1,0
5482,0.1460679643,114311.3576063641,21.3,0
5483,0.0201629919,48576.9236143766,25.6,0
5484,0.096506147,64455.3946397725,22.2,0
5485,0.1133848361,71534.5372514671,21.85,0
5486,0.0040230458,12992.2831576299,29.1,0
5487,0.1214940408,63310.3327277302,21.7,0
5488,0.0050647146,19012.6584758951,28.6,0
5489,0.0127219879,71098.1659560532,26.6,0
5490,0.9089813582,37383.7285745831,17.33,0
5491,0.1805323255,98920.9524354682,20.84,1
5492,0.0192555078,23342.3605005141,25.7,0
5493,0.0506471459,55833.3784953878,23.6,0
5494,0.0231502122,82907.919796189,25.3,0
5495,0.0506471459,53568.5151238888,23.6,0
5496,0.1460679643,69075.8159756216,21.3,0
5497,0.0142743051,28287.9017375228,26.35,0
5498,0.3967847541,67007.2709511936,19.13,0
5499,0.096506147,8774.9705372899,22.2,0
5500,0.1925550782,61445.4009382559,20.7,1
5501,0.0139493823,12849.7703560998,26.4,0
5502,0.1925550782,61445.401063475,20.7,1
5503,0.4023045798,91722.3993037656,19.1,1
5504,1.128638801,25772.438749751,16.86,0
5505,0.096506147,75664.5691472492,22.2,0
5506,0.1925550782,17531.6728548479,20.7,0
5507,0.1272198785,58254.3247118612,21.6,1
5508,0.1756123185,58254.3247118612,20.9,0
5509,0.0066153828,12270.8143023192,28.02,0
5510,0.1401376972,65377.2603081352,21.39,0
5511,0.022108281,31862.2828737944,25.4,0
5512,0.0038419789,31109.5170399214,29.2,0
5513,0.0116025908,50126.100722708,26.8,0
5514,0.063760979,50810.6820686198,23.1,0
5515,1.1982708007,45832.7558121462,16.73,0
5516,0.2597496533,48881.7125094852,20.05,1
5517,0.2914439045,72678.4917494486,19.8,1
5518,0.0160160338,25363.6060536549,26.1,0
5519,0.0699125232,49812.6258216072,22.9,0
5520,0.0127219879,15229.5895333117,26.6,0
5521,0.1160259082,81208.1643177175,21.8,0
5522,0.1780553292,55704.6466388442,20.87,0
5523,0.0892390579,39942.8560438355,22.37,0
5524,0.0608912622,82945.8496657393,23.2,0
5525,0.0022312846,38728.2291338768,18.05,0
5526,0.6524616298,34510.4526785185,18.05,0
5527,0.0699125232,19744.335761037,22.9,0
5528,0.0350392641,23312.8338727901,24.4,0
